This file was created by CMPT_IND_RETS using the 202006 CRSP database.
It contains value- and equal-weighted returns for  5 industry portfolios.

The portfolios are constructed at the end of June.

The annual returns are from January to December.

Missing data are indicated by -99.99 or -999.


  Average Value Weighted Returns -- Monthly
201411    559    673    755    525   1101
201412    555    671    747    524   1094
201501    552    669    741    521   1090
201502    548    665    736    518   1085
201503    545    662    732    515   1078
201504    544    662    727    512   1071
201505    542    661    722    508   1070
201506    540    657    717    507   1064
201507    553    671    756    598   1127
201508    548    668    753    596   1124
201509    547    660    750    594   1120
201510    544    656    741    589   1109
201511    544    654    737    586   1103
201512    542    650    731    583   1093
201601    539    639    726    581   1085
201602    537    636    719    576   1077
201603    536    631    716    576   1068
201604    530    625    713    575   1066
201605    526    621    703    570   1057
201606    525    619    698    568   1052
201607    539    623    720    620   1102
201608    536    622    714    614   1092
201609    534    616    706    609   1083
201610    530    614    700    604   1080
201611    529    612    689    600   1077
201612    527    610    682    597   1068
201701    526    607    677    596   1066
201702    524    605    671    591   1061
201703    520    603    668    586   1056
201704    518    597    663    583   1049
201705    516    594    660    581   1040
201706    512    591    656    579   1030
201707    527    624    691    621   1098
201708    526    622    683    618   1096
201709    521    617    676    616   1091
201710    521    615    668    610   1079
201711    519    612    660    606   1069
201712    514    610    657    601   1059
201801    510    610    654    601   1054
201802    509    607    649    595   1049
201803    505    605    646    592   1046
201804    501    601    643    588   1039
201805    500    599    639    587   1037
201806    497    596    636    585   1032
201807    512    615    677    649   1087
201808    512    614    672    646   1082
201809    511    613    670    644   1079
201810    506    609    666    641   1071
201811    503    603    663    638   1064
201812    500    601    655    635   1060
201901    498    599    650    633   1052
201902    498    595    642    631   1049
201903    495    593    635    628   1044
201904    492    589    631    624   1038
201905    490    586    630    624   1034
201906    488    585    628    621   1033
201907    504    596    657    685   1072
201908    501    593    652    684   1066
201909    497    591    647    683   1057
201910    494    586    642    681   1053
201911    490    583    641    676   1047
201912    488    578    635    672   1038
202001    487    574    633    666   1032
202002    483    571    632    663   1030
202003    481    569    627    663   1029
202004    481    566    621    659   1026
202005    476    563    619    656   1022
202006    471    557    616    653   1018


  Average Firm Size
           Cnsmr     Manuf     HiTec     Hlth      Other
192607     38.17     54.81    146.41     25.52     52.19
192608     40.14     56.20    149.03     25.80     53.17
192609     41.09     57.20    152.42     26.73     55.30
192610     41.79     56.66    152.25     26.87     55.21
192611     40.06     55.17    148.76     26.54     53.49
192612     41.37     56.28    153.15     27.81     54.76
