This file was created by CMPT_IND_RETS using the 201507 CRSP database.
It contains value- and equal-weighted returns for 10 industry portfolios.

The portfolios are constructed at the end of June.

The annual returns are from January to December.

Missing data are indicated by -99.99 or -999.


  Average Value Weighted Returns -- Monthly
        NoDur  Durbl  Manuf  Enrgy  HiTec  Telcm  Shops  Hlth   Utils  Other
192811     47.09    135.29     71.67    106.03    158.37    677.23     66.45     71.46    163.61     71.94
192812     50.28    139.75     80.62    123.60    189.05    722.45     76.41     74.61    199.02     78.84
192901     49.95    140.82     82.76    118.03    201.30    711.49     75.33     86.73    201.74     79.26
192902     51.54    142.50     91.72    108.91    222.35    806.64     72.30     89.60    227.83     83.51
192903     49.95    141.59     94.64    108.33    226.65    797.33     70.35     89.08    222.83     83.81
192904     47.38    138.71     92.46    119.60    235.97    823.33     66.65     87.52    215.35     81.61
192905     48.43    137.18     94.46    120.36    240.17    851.22     68.93     88.71    232.08     81.88
192906     46.37    115.26     84.78    113.11    240.64    776.59     62.87     81.19    242.71     81.47
192907     47.72    114.14     94.99    110.63    269.48    864.12     66.62     85.62    352.91     89.61
192908     49.15    110.52     98.85    110.65    294.37    982.32     67.14     87.74    384.67     95.32
192909     51.35    113.11    107.51    122.71    330.99   1090.20     72.20     89.94    417.99    101.65
192910     49.39    103.43     99.51    120.70    305.26   1067.01     68.22     83.30    426.04     96.14
192911     44.36     73.30     79.73    108.36    220.20    902.81     51.72     68.18    297.67     84.49
192912     40.78     59.62     68.02    100.88    177.53    817.32     44.97     62.27    253.18     76.92
193001     40.80     62.27     68.70    100.83    195.52    817.28     42.21     62.54    272.48     76.49
193002     43.11     67.18     73.19     99.86    216.27    827.04     44.08     64.01    291.75     79.83
193003     43.88     68.08     74.95     94.83    232.70    885.44     41.64     71.64    315.58     82.18
193004     44.90     75.52     79.98    113.42    250.42    954.99     40.52     75.54    345.95     86.04
